#       [nm]       bulge  elliptical          s0          sa          sb          sc         avg
     900.659 4.06138e-14 4.18431e-14 3.98826e-14 3.64656e-14 3.82466e-14 2.60845e-14 3.71893e-14
     900.879 4.06031e-14 4.17230e-14 3.96591e-14 3.61805e-14 3.79553e-14 2.60323e-14 3.70255e-14
     901.099 4.05925e-14 4.16206e-14 3.94370e-14 3.58989e-14 3.76661e-14 2.59800e-14 3.68658e-14
     901.319 4.05818e-14 4.15398e-14 3.92166e-14 3.56216e-14 3.73797e-14 2.59278e-14 3.67112e-14
     901.538 4.05712e-14 4.14925e-14 3.90172e-14 3.54013e-14 3.71277e-14 2.58756e-14 3.65809e-14
     901.758 4.05606e-14 4.16035e-14 3.89171e-14 3.54500e-14 3.70385e-14 2.58234e-14 3.65655e-14
     901.978 4.05499e-14 4.17145e-14 3.88171e-14 3.54986e-14 3.69493e-14 2.57712e-14 3.65501e-14
     902.198 4.05393e-14 4.19528e-14 3.87171e-14 3.55472e-14 3.68602e-14 2.57190e-14 3.65559e-14
     902.418 4.05286e-14 4.22053e-14 3.86172e-14 3.55958e-14 3.67711e-14 2.56667e-14 3.65641e-14
     902.637 4.05180e-14 4.24223e-14 3.88521e-14 3.58123e-14 3.68903e-14 2.56145e-14 3.66849e-14
     902.857 4.05073e-14 4.26180e-14 3.92878e-14 3.61294e-14 3.71345e-14 2.55623e-14 3.68732e-14
     903.077 4.04967e-14 4.27964e-14 3.97530e-14 3.64613e-14 3.73971e-14 2.55101e-14 3.70691e-14
     903.297 4.04861e-14 4.29427e-14 4.02736e-14 3.68209e-14 3.76942e-14 2.54579e-14 3.72792e-14
     903.516 4.04754e-14 4.30902e-14 4.07732e-14 3.71699e-14 3.79777e-14 2.54056e-14 3.74820e-14
     903.736 4.04648e-14 4.32523e-14 4.10140e-14 3.73887e-14 3.80937e-14 2.53534e-14 3.75945e-14
     903.956 4.04541e-14 4.34145e-14 4.12548e-14 3.76075e-14 3.82097e-14 2.53012e-14 3.77070e-14
     904.176 4.04435e-14 4.33666e-14 4.13997e-14 3.77779e-14 3.82636e-14 2.52490e-14 3.77501e-14
     904.396 4.04329e-14 4.32663e-14 4.15207e-14 3.79362e-14 3.83021e-14 2.51968e-14 3.77758e-14
     904.615 4.04222e-14 4.31788e-14 4.15881e-14 3.80417e-14 3.83655e-14 2.51445e-14 3.77901e-14
     904.835 4.04116e-14 4.31030e-14 4.16071e-14 3.80994e-14 3.84516e-14 2.50923e-14 3.77941e-14
     905.055 4.04009e-14 4.30862e-14 4.16039e-14 3.81350e-14 3.85480e-14 2.50401e-14 3.78024e-14
     905.275 4.03903e-14 4.32468e-14 4.15341e-14 3.81048e-14 3.86756e-14 2.49879e-14 3.78232e-14
     905.495 4.03796e-14 4.34073e-14 4.14642e-14 3.80746e-14 3.88032e-14 2.49357e-14 3.78441e-14
     905.714 4.03690e-14 4.34848e-14 4.14065e-14 3.81116e-14 3.88608e-14 2.48834e-14 3.78527e-14
     905.934 4.03584e-14 4.35603e-14 4.13490e-14 3.81503e-14 3.89167e-14 2.48312e-14 3.78610e-14
     906.154 4.03477e-14 4.34918e-14 4.13065e-14 3.82726e-14 3.88855e-14 2.47790e-14 3.78472e-14
     906.374 4.03371e-14 4.33615e-14 4.12704e-14 3.84307e-14 3.88172e-14 2.47268e-14 3.78240e-14
     906.593 4.03264e-14 4.32105e-14 4.12367e-14 3.85541e-14 3.87544e-14 2.46947e-14 3.77961e-14
     906.813 4.03158e-14 4.30314e-14 4.12060e-14 3.86305e-14 3.86993e-14 2.47029e-14 3.77643e-14
     907.033 4.03051e-14 4.28821e-14 4.11786e-14 3.86565e-14 3.86522e-14 2.47110e-14 3.77309e-14
     907.253 4.02945e-14 4.29020e-14 4.11699e-14 3.83973e-14 3.86512e-14 2.47192e-14 3.76890e-14
     907.473 4.02839e-14 4.29219e-14 4.11613e-14 3.81380e-14 3.86502e-14 2.47273e-14 3.76471e-14
     907.692 4.02732e-14 4.28742e-14 4.11464e-14 3.78794e-14 3.86393e-14 2.47355e-14 3.75913e-14
     907.912 4.02626e-14 4.28169e-14 4.11306e-14 3.76209e-14 3.86269e-14 2.47436e-14 3.75336e-14
     908.132 4.02519e-14 4.27005e-14 4.09294e-14 3.73732e-14 3.83196e-14 2.47518e-14 3.73877e-14
     908.352 4.02413e-14 4.25448e-14 4.06047e-14 3.71328e-14 3.78157e-14 2.47599e-14 3.71832e-14
     908.571 4.02306e-14 4.23828e-14 4.02802e-14 3.68925e-14 3.73122e-14 2.47680e-14 3.69777e-14
     908.791 4.02200e-14 4.22078e-14 3.99558e-14 3.66523e-14 3.68088e-14 2.47762e-14 3.67701e-14
     909.011 4.02094e-14 4.20467e-14 3.96525e-14 3.64323e-14 3.63396e-14 2.47843e-14 3.65775e-14
     909.231 4.01987e-14 4.21518e-14 3.97506e-14 3.65958e-14 3.65193e-14 2.47925e-14 3.66681e-14
     909.451 4.01881e-14 4.22568e-14 3.98487e-14 3.67593e-14 3.66990e-14 2.48006e-14 3.67587e-14
     909.670 4.01774e-14 4.23379e-14 4.00063e-14 3.69796e-14 3.69748e-14 2.48088e-14 3.68808e-14
     909.890 4.01668e-14 4.24122e-14 4.01812e-14 3.72164e-14 3.72786e-14 2.48169e-14 3.70120e-14
     910.110 4.01561e-14 4.24575e-14 4.02702e-14 3.73230e-14 3.75200e-14 2.48251e-14 3.70920e-14
     910.330 4.01455e-14 4.24740e-14 4.02733e-14 3.72995e-14 3.76992e-14 2.48332e-14 3.71208e-14
     910.549 4.01349e-14 4.24946e-14 4.02573e-14 3.72469e-14 3.78643e-14 2.48414e-14 3.71399e-14
     910.769 4.01242e-14 4.25293e-14 4.01752e-14 3.70941e-14 3.79815e-14 2.48495e-14 3.71256e-14
     910.989 4.01136e-14 4.25641e-14 4.00930e-14 3.69412e-14 3.80986e-14 2.48577e-14 3.71114e-14
     911.209 4.01029e-14 4.27273e-14 4.00675e-14 3.69294e-14 3.81540e-14 2.48658e-14 3.71412e-14
     911.429 4.00923e-14 4.28974e-14 4.00449e-14 3.69249e-14 3.82062e-14 2.48739e-14 3.71733e-14
     911.648 4.00816e-14 4.30798e-14 4.00647e-14 3.70259e-14 3.82121e-14 2.48821e-14 3.72244e-14
     911.868 4.00710e-14 4.32683e-14 4.01049e-14 3.71777e-14 3.81958e-14 2.48902e-14 3.72846e-14
     912.088 4.00604e-14 4.34173e-14 4.01503e-14 3.72974e-14 3.81754e-14 2.48984e-14 3.73332e-14
     912.308 4.00497e-14 4.35074e-14 4.02036e-14 3.73689e-14 3.81488e-14 2.49065e-14 3.73642e-14
     912.527 4.00391e-14 4.35649e-14 4.02606e-14 3.74176e-14 3.81194e-14 2.49147e-14 3.73860e-14
     912.747 4.00284e-14 4.33945e-14 4.03440e-14 3.73057e-14 3.80694e-14 2.49228e-14 3.73441e-14
     912.967 4.00178e-14 4.32241e-14 4.04274e-14 3.71938e-14 3.80194e-14 2.49310e-14 3.73022e-14
     913.187 4.00072e-14 4.30905e-14 4.04646e-14 3.70891e-14 3.79846e-14 2.49391e-14 3.72625e-14
     913.407 3.99965e-14 4.29632e-14 4.04937e-14 3.69857e-14 3.79525e-14 2.49473e-14 3.72232e-14
     913.626 3.99859e-14 4.28631e-14 4.02882e-14 3.69191e-14 3.79977e-14 2.49554e-14 3.71682e-14
     913.846 3.99752e-14 4.27829e-14 3.99093e-14 3.68796e-14 3.81000e-14 2.49635e-14 3.71018e-14
     914.066 3.99646e-14 4.26799e-14 3.95307e-14 3.68402e-14 3.82022e-14 2.49717e-14 3.70316e-14
     914.286 3.99539e-14 4.25237e-14 3.91522e-14 3.68007e-14 3.83044e-14 2.49798e-14 3.69525e-14
     914.505 3.99433e-14 4.23673e-14 3.87832e-14 3.67591e-14 3.84015e-14 2.49880e-14 3.68737e-14
     914.725 3.99307e-14 4.22021e-14 3.87819e-14 3.66329e-14 3.83027e-14 2.49961e-14 3.68077e-14
     914.945 3.99159e-14 4.20369e-14 3.87807e-14 3.65066e-14 3.82039e-14 2.50043e-14 3.67414e-14
     915.165 3.99012e-14 4.19248e-14 3.88015e-14 3.63753e-14 3.80934e-14 2.50124e-14 3.66848e-14
     915.385 3.98864e-14 4.18304e-14 3.88297e-14 3.62424e-14 3.79790e-14 2.50206e-14 3.66314e-14
     915.604 3.98716e-14 4.17876e-14 3.88373e-14 3.61117e-14 3.79818e-14 2.50287e-14 3.66031e-14
     915.824 3.98569e-14 4.18019e-14 3.88223e-14 3.59837e-14 3.81142e-14 2.50369e-14 3.66026e-14
     916.044 3.98421e-14 4.18325e-14 3.88041e-14 3.58560e-14 3.82642e-14 2.50450e-14 3.66073e-14
     916.264 3.98274e-14 4.19278e-14 3.87735e-14 3.57298e-14 3.84847e-14 2.50532e-14 3.66327e-14
     916.484 3.98126e-14 4.20231e-14 3.87430e-14 3.56036e-14 3.87053e-14 2.50613e-14 3.66581e-14
     916.703 3.97978e-14 4.20987e-14 3.87883e-14 3.55293e-14 3.87095e-14 2.50694e-14 3.66655e-14
     916.923 3.97831e-14 4.21727e-14 3.88397e-14 3.54592e-14 3.86962e-14 2.50776e-14 3.66714e-14
     917.143 3.97683e-14 4.22141e-14 3.89360e-14 3.54200e-14 3.85548e-14 2.50857e-14 3.66632e-14
     917.363 3.97536e-14 4.22380e-14 3.90564e-14 3.53973e-14 3.83445e-14 2.50939e-14 3.66473e-14
     917.582 3.97388e-14 4.22398e-14 3.91628e-14 3.53911e-14 3.81688e-14 2.51020e-14 3.66339e-14
     917.802 3.97240e-14 4.22047e-14 3.92458e-14 3.54123e-14 3.80506e-14 2.51102e-14 3.66246e-14
     918.022 3.97093e-14 4.21741e-14 3.93217e-14 3.54418e-14 3.79499e-14 2.51183e-14 3.66192e-14
     918.242 3.96945e-14 4.21827e-14 3.93342e-14 3.55459e-14 3.80057e-14 2.51265e-14 3.66482e-14
     918.462 3.96798e-14 4.21913e-14 3.93466e-14 3.56501e-14 3.80614e-14 2.51346e-14 3.66773e-14
     918.681 3.96650e-14 4.20779e-14 3.93592e-14 3.57257e-14 3.80876e-14 2.51428e-14 3.66764e-14
     918.901 3.96502e-14 4.19386e-14 3.93718e-14 3.57952e-14 3.81075e-14 2.51509e-14 3.66690e-14
     919.121 3.96355e-14 4.16922e-14 3.93852e-14 3.57533e-14 3.80119e-14 2.51591e-14 3.66062e-14
     919.341 3.96207e-14 4.13582e-14 3.93991e-14 3.56204e-14 3.78219e-14 2.51672e-14 3.64979e-14
     919.560 3.96060e-14 4.10626e-14 3.94130e-14 3.54875e-14 3.76319e-14 2.51753e-14 3.63960e-14
     919.780 3.95912e-14 4.08679e-14 3.94269e-14 3.53547e-14 3.74420e-14 2.51835e-14 3.63110e-14
     920.000 3.95764e-14 4.06732e-14 3.94408e-14 3.52219e-14 3.72521e-14 2.51916e-14 3.62260e-14
     920.220 3.95617e-14 4.05516e-14 3.90121e-14 3.49029e-14 3.70738e-14 2.51998e-14 3.60503e-14
     920.440 3.95469e-14 4.04300e-14 3.85835e-14 3.45840e-14 3.68955e-14 2.52223e-14 3.58770e-14
     920.659 3.95321e-14 4.03696e-14 3.81360e-14 3.42573e-14 3.67179e-14 2.52623e-14 3.57125e-14
     920.879 3.95174e-14 4.03324e-14 3.76814e-14 3.39276e-14 3.65404e-14 2.53023e-14 3.55503e-14
     921.099 3.95026e-14 4.03968e-14 3.74505e-14 3.37166e-14 3.63419e-14 2.53423e-14 3.54585e-14
     921.319 3.94879e-14 4.05854e-14 3.74927e-14 3.36507e-14 3.61177e-14 2.53822e-14 3.54528e-14
     921.538 3.94731e-14 4.07431e-14 3.75655e-14 3.36010e-14 3.58906e-14 2.54222e-14 3.54493e-14
     921.758 3.94583e-14 4.07548e-14 3.77826e-14 3.36280e-14 3.56500e-14 2.54622e-14 3.54560e-14
     921.978 3.94436e-14 4.07665e-14 3.79998e-14 3.36550e-14 3.54095e-14 2.55021e-14 3.54628e-14
     922.198 3.94288e-14 4.06337e-14 3.80908e-14 3.36572e-14 3.51950e-14 2.55421e-14 3.54246e-14
     922.418 3.94141e-14 4.04848e-14 3.81678e-14 3.36566e-14 3.49835e-14 2.55821e-14 3.53815e-14
     922.637 3.93993e-14 4.02661e-14 3.81680e-14 3.36409e-14 3.47879e-14 2.56221e-14 3.53140e-14
     922.857 3.93845e-14 4.00054e-14 3.81221e-14 3.36160e-14 3.46020e-14 2.56620e-14 3.52320e-14
     923.077 3.93698e-14 3.97634e-14 3.80598e-14 3.35909e-14 3.44696e-14 2.57020e-14 3.51593e-14
     923.297 3.93550e-14 3.95560e-14 3.79670e-14 3.35652e-14 3.44367e-14 2.57420e-14 3.51037e-14
     923.516 3.93403e-14 3.93604e-14 3.78668e-14 3.35394e-14 3.44281e-14 2.57819e-14 3.50528e-14
     923.736 3.93255e-14 3.93097e-14 3.76747e-14 3.35120e-14 3.47194e-14 2.58219e-14 3.50605e-14
     923.956 3.93107e-14 3.92589e-14 3.74826e-14 3.34846e-14 3.50106e-14 2.58619e-14 3.50682e-14
     924.176 3.92960e-14 3.93492e-14 3.73034e-14 3.34627e-14 3.51891e-14 2.59019e-14 3.50837e-14
     924.396 3.92812e-14 3.94748e-14 3.71275e-14 3.34422e-14 3.53394e-14 2.59418e-14 3.51012e-14
     924.615 3.92665e-14 3.96213e-14 3.70204e-14 3.34519e-14 3.48805e-14 2.59818e-14 3.50371e-14
     924.835 3.92517e-14 3.97868e-14 3.69757e-14 3.34889e-14 3.38707e-14 2.60218e-14 3.48993e-14
     925.055 3.92369e-14 3.99729e-14 3.69310e-14 3.35258e-14 3.28615e-14 2.60617e-14 3.47650e-14
     925.275 3.92222e-14 4.02207e-14 3.68864e-14 3.35628e-14 3.18528e-14 2.61017e-14 3.46411e-14
     925.495 3.92074e-14 4.04686e-14 3.68418e-14 3.35998e-14 3.08441e-14 2.61417e-14 3.45172e-14
     925.714 3.91927e-14 4.06467e-14 3.71103e-14 3.38687e-14 3.17414e-14 2.61817e-14 3.47902e-14
     925.934 3.91779e-14 4.08230e-14 3.73868e-14 3.41437e-14 3.26876e-14 2.62216e-14 3.50734e-14
     926.154 3.91631e-14 4.08284e-14 3.76900e-14 3.44383e-14 3.37969e-14 2.62616e-14 3.53631e-14
     926.374 3.91484e-14 4.07606e-14 3.80047e-14 3.47414e-14 3.49761e-14 2.63016e-14 3.56555e-14
     926.593 3.91336e-14 4.08313e-14 3.82788e-14 3.49691e-14 3.58937e-14 2.63416e-14 3.59080e-14
     926.813 3.91189e-14 4.10894e-14 3.84980e-14 3.50946e-14 3.64576e-14 2.63815e-14 3.61067e-14
     927.033 3.91041e-14 4.13309e-14 3.87104e-14 3.52073e-14 3.69772e-14 2.64215e-14 3.62919e-14
     927.253 3.90893e-14 4.14783e-14 3.88837e-14 3.52475e-14 3.72455e-14 2.64615e-14 3.64010e-14
     927.473 3.90746e-14 4.16257e-14 3.90570e-14 3.52877e-14 3.75137e-14 2.65014e-14 3.65100e-14
     927.692 3.90598e-14 4.13814e-14 3.90249e-14 3.52360e-14 3.74023e-14 2.65414e-14 3.64410e-14
     927.912 3.90451e-14 4.10811e-14 3.89635e-14 3.51711e-14 3.72367e-14 2.65814e-14 3.63465e-14
     928.132 3.90303e-14 4.09430e-14 3.87335e-14 3.50309e-14 3.67596e-14 2.66214e-14 3.61864e-14
     928.352 3.90155e-14 4.09130e-14 3.83911e-14 3.48404e-14 3.60749e-14 2.66613e-14 3.59827e-14
     928.571 3.90008e-14 4.08102e-14 3.81030e-14 3.46866e-14 3.54600e-14 2.67013e-14 3.57937e-14
     928.791 3.89860e-14 4.05562e-14 3.79274e-14 3.46088e-14 3.49896e-14 2.67413e-14 3.56349e-14
     929.011 3.89635e-14 4.02940e-14 3.77794e-14 3.45496e-14 3.45549e-14 2.67812e-14 3.54871e-14
     929.231 3.89357e-14 3.98787e-14 3.81576e-14 3.48461e-14 3.47965e-14 2.68212e-14 3.55726e-14
     929.451 3.89079e-14 3.94633e-14 3.85357e-14 3.51426e-14 3.50381e-14 2.68612e-14 3.56581e-14
     929.670 3.88801e-14 3.93373e-14 3.89103e-14 3.54380e-14 3.52791e-14 2.69012e-14 3.57910e-14
     929.890 3.88523e-14 3.92952e-14 3.92839e-14 3.57330e-14 3.55199e-14 2.69411e-14 3.59376e-14
     930.110 3.88245e-14 3.94746e-14 3.92577e-14 3.59248e-14 3.57049e-14 2.69811e-14 3.60279e-14
     930.330 3.87967e-14 3.98752e-14 3.88321e-14 3.60134e-14 3.58340e-14 2.70211e-14 3.60621e-14
     930.549 3.87689e-14 4.02660e-14 3.84065e-14 3.61019e-14 3.59631e-14 2.70610e-14 3.60946e-14
     930.769 3.87411e-14 4.06232e-14 3.79813e-14 3.61904e-14 3.60921e-14 2.71010e-14 3.61215e-14
     930.989 3.87133e-14 4.09804e-14 3.75561e-14 3.62789e-14 3.62212e-14 2.71410e-14 3.61485e-14
     931.209 3.86855e-14 4.06929e-14 3.74511e-14 3.61510e-14 3.63449e-14 2.71810e-14 3.60844e-14
     931.429 3.86577e-14 4.03715e-14 3.73629e-14 3.60117e-14 3.64683e-14 2.72209e-14 3.60155e-14
     931.648 3.86298e-14 4.03397e-14 3.73401e-14 3.58283e-14 3.65906e-14 2.72609e-14 3.59982e-14
     931.868 3.86020e-14 4.04473e-14 3.73488e-14 3.56236e-14 3.67124e-14 2.73009e-14 3.60058e-14
     932.088 3.85742e-14 4.05733e-14 3.74311e-14 3.54867e-14 3.68366e-14 2.73409e-14 3.60405e-14
     932.308 3.85464e-14 4.07270e-14 3.76236e-14 3.54514e-14 3.69646e-14 2.73808e-14 3.61156e-14
     932.527 3.85186e-14 4.08488e-14 3.78352e-14 3.54335e-14 3.70932e-14 2.74208e-14 3.61917e-14
     932.747 3.84908e-14 4.07475e-14 3.81805e-14 3.55387e-14 3.72264e-14 2.74608e-14 3.62741e-14
     932.967 3.84630e-14 4.06461e-14 3.85257e-14 3.56438e-14 3.73596e-14 2.75007e-14 3.63565e-14
     933.187 3.84352e-14 4.03121e-14 3.86629e-14 3.56526e-14 3.73690e-14 2.75407e-14 3.63288e-14
     933.407 3.84074e-14 3.99371e-14 3.87633e-14 3.56444e-14 3.73565e-14 2.75807e-14 3.62816e-14
     933.626 3.83796e-14 3.96984e-14 3.85526e-14 3.54920e-14 3.71588e-14 2.76207e-14 3.61503e-14
     933.846 3.83518e-14 3.95604e-14 3.81120e-14 3.52332e-14 3.68242e-14 2.76606e-14 3.59570e-14
     934.066 3.83240e-14 3.94785e-14 3.76776e-14 3.49774e-14 3.64844e-14 2.77006e-14 3.57737e-14
     934.286 3.82962e-14 3.95276e-14 3.72573e-14 3.47282e-14 3.61325e-14 2.77119e-14 3.56089e-14
     934.505 3.82684e-14 3.95676e-14 3.68433e-14 3.44819e-14 3.57750e-14 2.77017e-14 3.54396e-14
     934.725 3.82406e-14 3.92568e-14 3.66699e-14 3.43480e-14 3.52040e-14 2.76915e-14 3.52351e-14
     934.945 3.82128e-14 3.89460e-14 3.64965e-14 3.42142e-14 3.46329e-14 2.76813e-14 3.50306e-14
     935.165 3.81850e-14 3.88568e-14 3.63233e-14 3.40806e-14 3.40623e-14 2.76711e-14 3.48632e-14
     935.385 3.81572e-14 3.88415e-14 3.61501e-14 3.39469e-14 3.34918e-14 2.76609e-14 3.47081e-14
     935.604 3.81294e-14 3.89226e-14 3.61258e-14 3.38911e-14 3.40603e-14 2.76507e-14 3.47966e-14
     935.824 3.81016e-14 3.91102e-14 3.62659e-14 3.39211e-14 3.58863e-14 2.76405e-14 3.51543e-14
     936.044 3.80738e-14 3.92600e-14 3.64183e-14 3.39576e-14 3.78065e-14 2.76303e-14 3.55244e-14
     936.264 3.80460e-14 3.92580e-14 3.66197e-14 3.40198e-14 4.01018e-14 2.76201e-14 3.59442e-14
     936.484 3.80182e-14 3.92560e-14 3.68212e-14 3.40820e-14 4.23971e-14 2.76099e-14 3.63641e-14
     936.703 3.79904e-14 3.91572e-14 3.69175e-14 3.41338e-14 4.24501e-14 2.75997e-14 3.63748e-14
     936.923 3.79626e-14 3.90506e-14 3.70053e-14 3.41847e-14 4.23214e-14 2.75895e-14 3.63524e-14
     937.143 3.79348e-14 3.89869e-14 3.70426e-14 3.42306e-14 4.11172e-14 2.75793e-14 3.61486e-14
     937.363 3.79070e-14 3.89464e-14 3.70528e-14 3.42739e-14 3.93340e-14 2.75691e-14 3.58472e-14
     937.582 3.78792e-14 3.89588e-14 3.71007e-14 3.42917e-14 3.77575e-14 2.75589e-14 3.55911e-14
     937.802 3.78514e-14 3.90596e-14 3.72113e-14 3.42671e-14 3.65242e-14 2.75487e-14 3.54104e-14
     938.022 3.78236e-14 3.91476e-14 3.73406e-14 3.42298e-14 3.53933e-14 2.75385e-14 3.52456e-14
     938.242 3.77958e-14 3.91202e-14 3.76389e-14 3.40785e-14 3.51853e-14 2.75283e-14 3.52245e-14
     938.462 3.77680e-14 3.90928e-14 3.79372e-14 3.39272e-14 3.49772e-14 2.75181e-14 3.52034e-14
     938.681 3.77402e-14 3.89561e-14 3.81895e-14 3.37926e-14 3.46674e-14 2.75079e-14 3.51423e-14
     938.901 3.77124e-14 3.87962e-14 3.84320e-14 3.36616e-14 3.43361e-14 2.74977e-14 3.50727e-14
     939.121 3.76846e-14 3.85995e-14 3.84040e-14 3.36289e-14 3.34031e-14 2.74875e-14 3.48679e-14
     939.341 3.76568e-14 3.83726e-14 3.81547e-14 3.36765e-14 3.19783e-14 2.74773e-14 3.45527e-14
     939.560 3.76290e-14 3.82712e-14 3.79056e-14 3.37241e-14 3.05542e-14 2.74672e-14 3.42585e-14
     939.780 3.76012e-14 3.85008e-14 3.76566e-14 3.37716e-14 2.91308e-14 2.74570e-14 3.40196e-14
     940.000 3.75734e-14 3.87303e-14 3.74076e-14 3.38191e-14 2.77074e-14 2.74468e-14 3.37808e-14
     940.220 3.75456e-14 3.85648e-14 3.68936e-14 3.35883e-14 2.88286e-14 2.74366e-14 3.38096e-14
     940.440 3.75178e-14 3.83994e-14 3.63797e-14 3.33575e-14 2.99498e-14 2.74264e-14 3.38384e-14
     940.659 3.74900e-14 3.80766e-14 3.58326e-14 3.30916e-14 3.13915e-14 2.74162e-14 3.38831e-14
     940.879 3.74622e-14 3.76941e-14 3.52730e-14 3.28126e-14 3.29545e-14 2.74060e-14 3.39337e-14
     941.099 3.74344e-14 3.75115e-14 3.49421e-14 3.26908e-14 3.40811e-14 2.73958e-14 3.40093e-14
     941.319 3.74066e-14 3.75730e-14 3.48907e-14 3.27613e-14 3.46742e-14 2.73856e-14 3.41152e-14
     941.538 3.73788e-14 3.77201e-14 3.48987e-14 3.28725e-14 3.51542e-14 2.73754e-14 3.42333e-14
     941.758 3.73510e-14 3.82711e-14 3.51867e-14 3.31763e-14 3.50997e-14 2.73652e-14 3.44083e-14
     941.978 3.73231e-14 3.88221e-14 3.54747e-14 3.34801e-14 3.50452e-14 2.73550e-14 3.45834e-14
     942.198 3.72953e-14 3.92546e-14 3.56593e-14 3.36353e-14 3.48534e-14 2.73448e-14 3.46738e-14
     942.418 3.72675e-14 3.96740e-14 3.58325e-14 3.37740e-14 3.46463e-14 2.73346e-14 3.47548e-14
     942.637 3.72397e-14 3.93833e-14 3.58684e-14 3.37153e-14 3.42567e-14 2.73244e-14 3.46313e-14
     942.857 3.72119e-14 3.86667e-14 3.58219e-14 3.35383e-14 3.37576e-14 2.73142e-14 3.43851e-14
     943.077 3.71841e-14 3.81896e-14 3.57737e-14 3.33690e-14 3.32890e-14 2.73040e-14 3.41849e-14
     943.297 3.72489e-14 3.81569e-14 3.57222e-14 3.32139e-14 3.28766e-14 2.72938e-14 3.40854e-14
     943.516 3.73510e-14 3.81474e-14 3.56666e-14 3.30765e-14 3.25339e-14 2.72836e-14 3.40099e-14
     943.736 3.74531e-14 3.84238e-14 3.55604e-14 3.31570e-14 3.30504e-14 2.72734e-14 3.41530e-14
     943.956 3.75552e-14 3.87002e-14 3.54542e-14 3.32375e-14 3.35669e-14 2.72632e-14 3.42962e-14
     944.176 3.76573e-14 3.89464e-14 3.53481e-14 3.33179e-14 3.40830e-14 2.72530e-14 3.44343e-14
     944.396 3.77593e-14 3.91850e-14 3.52420e-14 3.33982e-14 3.45989e-14 2.72428e-14 3.45711e-14
     944.615 3.78614e-14 3.92527e-14 3.53555e-14 3.34578e-14 3.48779e-14 2.72326e-14 3.46730e-14
     944.835 3.79635e-14 3.91659e-14 3.56676e-14 3.34985e-14 3.49428e-14 2.72224e-14 3.47434e-14
     945.055 3.80656e-14 3.91134e-14 3.60020e-14 3.35371e-14 3.49836e-14 2.72123e-14 3.48190e-14
     945.275 3.81676e-14 3.91644e-14 3.64029e-14 3.35693e-14 3.49524e-14 2.72021e-14 3.49098e-14
     945.495 3.82697e-14 3.92153e-14 3.68038e-14 3.36015e-14 3.49213e-14 2.71919e-14 3.50006e-14
     945.714 3.83718e-14 3.95002e-14 3.68318e-14 3.36850e-14 3.50778e-14 2.71817e-14 3.51080e-14
     945.934 3.84739e-14 3.97910e-14 3.68502e-14 3.37699e-14 3.52391e-14 2.71715e-14 3.52159e-14
     946.154 3.85760e-14 3.98847e-14 3.66595e-14 3.38834e-14 3.55057e-14 2.71613e-14 3.52784e-14
     946.374 3.86780e-14 3.98939e-14 3.63793e-14 3.40092e-14 3.58173e-14 2.71511e-14 3.53215e-14
     946.593 3.87801e-14 3.98506e-14 3.62219e-14 3.41330e-14 3.60121e-14 2.71409e-14 3.53564e-14
     946.813 3.88822e-14 3.97364e-14 3.62306e-14 3.42542e-14 3.60490e-14 2.71307e-14 3.53805e-14
     947.033 3.89843e-14 3.96203e-14 3.63426e-14 3.43737e-14 3.59877e-14 2.71205e-14 3.54049e-14
     947.253 3.90863e-14 3.94941e-14 3.70403e-14 3.44840e-14 3.53698e-14 2.71103e-14 3.54308e-14
     947.473 3.91884e-14 3.93679e-14 3.77380e-14 3.45942e-14 3.47518e-14 2.71001e-14 3.54567e-14
     947.692 3.92905e-14 3.94611e-14 3.84109e-14 3.46995e-14 3.41594e-14 2.70899e-14 3.55186e-14
     947.912 3.93926e-14 3.95858e-14 3.90802e-14 3.48041e-14 3.35706e-14 2.70797e-14 3.55855e-14
     948.132 3.94947e-14 3.97117e-14 3.91143e-14 3.47810e-14 3.36381e-14 2.70757e-14 3.56359e-14
     948.352 3.95968e-14 3.98386e-14 3.87251e-14 3.46727e-14 3.41430e-14 2.70745e-14 3.56751e-14
     948.571 3.96988e-14 3.99531e-14 3.83362e-14 3.45646e-14 3.46476e-14 2.70732e-14 3.57123e-14
     948.791 3.98009e-14 4.00422e-14 3.79474e-14 3.44565e-14 3.51519e-14 2.70720e-14 3.57452e-14
     949.011 3.99030e-14 4.01286e-14 3.75872e-14 3.43541e-14 3.56354e-14 2.70708e-14 3.57798e-14
     949.231 4.00051e-14 4.01654e-14 3.77690e-14 3.43603e-14 3.57209e-14 2.70695e-14 3.58484e-14
     949.451 4.01071e-14 4.02022e-14 3.79508e-14 3.43664e-14 3.58065e-14 2.70683e-14 3.59169e-14
     949.670 4.02092e-14 4.03997e-14 3.82767e-14 3.44015e-14 3.57862e-14 2.70671e-14 3.60234e-14
     949.890 4.03113e-14 4.06437e-14 3.86443e-14 3.44449e-14 3.57352e-14 2.70658e-14 3.61409e-14
     950.110 4.04134e-14 4.08392e-14 3.88852e-14 3.45071e-14 3.57110e-14 2.70646e-14 3.62367e-14
     950.330 4.05154e-14 4.09860e-14 3.89993e-14 3.45880e-14 3.57137e-14 2.70634e-14 3.63110e-14
     950.549 4.06175e-14 4.09880e-14 3.90514e-14 3.46782e-14 3.57294e-14 2.70621e-14 3.63544e-14
     950.769 4.07196e-14 4.04904e-14 3.88898e-14 3.48000e-14 3.57903e-14 2.70609e-14 3.62918e-14
